tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
rForeArm 0.0995464 1.47947 0.614669 0.278854 -0.568265 0.694585 0.341859 0.999508
lFoot -0.0149808 0.168334 -0.111574 -0.117907 -0.052995 0.106428 0.985882 0.999508
rFoot -0.0176566 0.177594 0.157355 -0.510013 0.837459 0.0181893 0.195494 0.999508
head 0.145928 1.58981 0.0192664 -0.0154861 -0.710592 -0.0183674 0.703194 0.999508
hip -0.0286305 1.07904 0.0430238 0.615463 0.391136 0.583305 0.357734 0.999508
lHand 0.0121906 1.38595 -0.75941 0.143888 -0.114517 -0.767757 0.613785 0.999508
lForeArm -0.0191126 1.44658 -0.542083 0.387674 0.655787 -0.393475 0.514616 0.999508
rHand 0.172882 1.43715 0.783771 -0.695023 -0.643287 0.263985 0.182858 0.999508
rForeArm 0.0996449 1.47945 0.614693 0.279733 -0.567758 0.694951 0.341237 0.999508
lFoot -0.0150568 0.168262 -0.111724 -0.11793 -0.0529726 0.106407 0.985882 0.999508
rFoot -0.0173228 0.177298 0.157166 -0.509977 0.837481 0.0181643 0.195498 0.999508
head 0.145893 1.58982 0.0192628 -0.0153874 -0.710497 -0.0182517 0.703295 0.999508
hip -0.0286064 1.07905 0.0430245 0.615723 0.390917 0.582908 0.358172 0.999508
lHand 0.0120389 1.38592 -0.759335 0.143954 -0.11407 -0.767431 0.61426 0.999508
lForeArm -0.0191214 1.44654 -0.542086 0.387928 0.655422 -0.394106 0.514406 0.999508
rHand 0.173024 1.43734 0.783899 -0.694038 -0.644277 0.263964 0.183143 0.999508
rForeArm 0.0996819 1.47953 0.614615 0.280776 -0.567132 0.695308 0.340694 0.999508
lFoot -0.0150535 0.168262 -0.111662 -0.117897 -0.0529576 0.106382 0.98589 0.999508
rFoot -0.0173647 0.177352 0.157215 -0.509953 0.837495 0.0181832 0.195501 0.999508
head 0.145927 1.58984 0.0192655 -0.0152963 -0.710411 -0.0180375 0.70339 0.999508
hip -0.028724 1.07905 0.0430367 0.61564 0.390841 0.582948 0.358331 0.999508
lHand 0.0118735 1.38602 -0.759346 0.144014 -0.113682 -0.767163 0.614652 0.999508
lForeArm -0.0191774 1.44662 -0.542059 0.387768 0.655455 -0.394437 0.514231 0.999508
rHand 0.173249 1.43685 0.784269 -0.691856 -0.647219 0.260555 0.185887 0.999508
rForeArm 0.0997636 1.47967 0.614595 0.281299 -0.566893 0.695634 0.339996 0.999508
lFoot -0.0150745 0.168211 -0.11168 -0.117817 -0.052861 0.106435 0.985899 0.999508
rFoot -0.0172725 0.177211 0.157088 -0.50989 0.837547 0.0182073 0.195438 0.999508
head 0.145948 1.58984 0.019259 -0.0152632 -0.710387 -0.0179663 0.703416 0.999508
hip -0.0287282 1.07901 0.0430348 0.615464 0.390791 0.583065 0.3585 0.999508
lHand 0.0117524 1.38599 -0.759365 0.143844 -0.113589 -0.76711 0.614775 0.999508
